,addr_area,addr_city,addr_county,addr_province,address,address_hashid,avatar,bonus,company_hashid,company_id,company_url_hash,created,creator,creator_name,deadline_end,deadline_start,deleted,deletor,edu_level,exp_level,finished_date,full_name,fund,hashid,id,industry,job_category,latitude,logo,longitude,pay_range_from,pay_range_to,remain_bonus,scale,seq,short_name,skills,source,source_id,status,street,street_number,summary,summary_short,title,updated,updator,url_hash,website,work_type
10,,北京,朝阳区,北京,朝阳区嘉禾,1b44bd8569be59a623d07e78b29a7b19,public://avatar/2018/03-01/133011600457703810.png,0,4611a07ba420e5be091231c8d5a92dd8,1117,51694b68b9,1519883625,32674,杨洁,,,0,0,本科,1-3年,,北京橙鑫数据科技有限公司,B轮,2ff5d39382045a29ae211d166fe11311,8862,硬件,职能#人力资源#人力资源经理,39.95754,https://api.neituixiaowangzi.com/files/company/2017/11-30/100706970545367362.jpg,116.47463,10,20,0,50-150人,,北京橙鑫数据科技,,,,开放,嘉禾,,"职责描述：
1. 负责公司招聘计划的实施及有效进行，主要包括大数据研发工程师、数据挖掘工程师、NLP、前端、Java、测试等技术岗位；
2. 完善人力资源相关管理制度和工作流程，推进公司的管理；
3. 负责人力成本的控制，确保各部门精简、高效、正常工作；
任职要求：
1. 全日制本科及以上学历，人力资源相关专业或业务层转HRBP经验优先；
2. 具有三年以上互联网行业人力资源管理经验，有丰富的互联网行业招聘经验，能够及时开拓各种招聘渠道；
3. 性格开朗，具较强的语言表达能力、人际交往能力、应变能力，沟通能力及解决问题的能力，亲和力强，较强的责任感与敬业精神，具一定的大局观。",,人力资源经理,1519883733,0,729b0a2253,http://www.chengt.com/,
11,,上海,普陀区,上海,普陀区真南路150号德必易园C218室,f4638bc85b5b6e8a0c91790657c26b5e,public://avatar/2018/01-15/231400809370454958.png,0,5bdde1b0e3c657a2888472d93ded5a95,362388,932f86561b,1519883638,12150,吴娜,,,0,0,专科,1-3年,,上海菜花文化传媒有限公司,A轮,06913ef9a3970ed46c45ec1452215646,8863,互联网,职能#人力资源#招聘,0,https://api.neituixiaowangzi.com/files/company/2018/01-15/231543977247856824.jpg,0,6,8,0,50-150人,,菜花传媒,,,,开放,真南路150号,德必易园C218室,"岗位职责：

1、根据现有编制及业务发展需求，协调、统计各部门的招聘需求；
2、利用各种招聘渠道发布招聘广告，寻求招聘机构；
3、执行招聘、甄选、面试、选择、安置工作；
4、进行聘前测试和简历甄别工作；
5、充分利用各种招聘渠道满足公司的人才需求； 
7、建立后备人才选拔方案和人才储备机制。

任职要求：

1、具有1年以上招聘相关工作经验;
2、具备招聘方面的专业知识，熟知招聘工作流程以及招聘渠道，熟悉国家关于劳动合同、人力资源管理方面的法律法规;
3、具备良好的沟通交流能力;
4、具有亲和力，能妥善安排应聘面试工作;
5、工作认真、负责，善于学习。",,招聘专员,1519883638,0,3f104a2a88,www.koopoo.top,
12,,上海,普陀区,上海,普陀区真南路150号德必易园C218室,f4638bc85b5b6e8a0c91790657c26b5e,public://avatar/2018/01-15/231400809370454958.png,0,5bdde1b0e3c657a2888472d93ded5a95,362388,932f86561b,1519883569,12150,吴娜,,,0,0,专科,不限,,上海菜花文化传媒有限公司,A轮,6da01e31a8a50cd23ecb5ba5eceaf6a8,8861,互联网,职能#行政#前台,0,https://api.neituixiaowangzi.com/files/company/2018/01-15/231543977247856824.jpg,0,4,5,0,50-150人,,菜花传媒,,,,开放,真南路150号,德必易园C218室,"岗位职责：

1、负责公司电话的接线工作。
2、负责访客接待、登记、引导工作。
3、负责信件、快递收发及监督工作。
4、负责会议室、茶室管理及服务工作。
6、负责办公设备、公共环境的管理服务工作。
7、负责员工的考勤核对。
8、负责集团办公用品的采购及报销工作。
9、完成其他交办工作。
10、作为公司以后人事行政专员的储备

任职要求：
1、专科及以上学历，有文秘，行政等相关工作经验，有类似工作经验者优先考虑。
2、良好的表达、沟通、协调能力和较强的执行力和一定的应变能力。 
3、基本熟练使用Word、Excel、等办公软件。
4、做事认真、细心、负责，具有服务意识，能适应较大的工作压力。 
5、良好的表达、沟通、协调能力和较强的执行力。
6、形象好，气质佳。",,行政前台,1519883569,0,fc16334da2,www.koopoo.top,
13,,北京,朝阳区,北京,朝阳区望京SOHO 塔3 A座 22层,183d9a3544da761b075d42957a4868de,public://avatar/2018/03-01/105929770941996374.png,0,ce4996eca1c99cb15eef5ac6fde00627,1101,485b87d1e3,1519876249,32325,庞迎春,,,0,0,本科,3-5年,,北京知识印象科技有限公司,C轮,372920b8644b9b7985498a01845008c0,8845,移动互联网,职能#人力资源#培训,0,https://api.neituixiaowangzi.com/files/company/2017/10-30/012230367312016459.png,0,15,30,0,150-500人,,作业盒子,,,,开放,望京SOHO 塔3 A座 22层,,"岗位职责：

1.负责公司市场推广部门人员的培训制度、流程、培训课程体系、讲师体系、培训评估体系的整体规划工作；

2.负责培训项目的运营，包括培训宣传、课程开发、讲师的开发、培训组织、培训过程管控、培训内容记录、培训后期数据统计、培训后效果检验；

3.负责公司培训的深入运营，包括但不限于新员工入职培训、通用能力提升、领导力等培训等； 



职位要求：

 1.本科及以上学历；

 2.3年以上培训工作经验， 1年及以上管理经验；有互联网行业培训经验者优先

 3.有良好的沟通和撰写能力； 较强的培训课程开发与授课能力； 

 4.良好的职业素养，较强的目标感和责任意识，抗压力强。",,培训经理,1519876467,0,e7f2bf36a4,http://www.knowbox.cn,
14,,上海,静安区,上海,静安区太阳山路188号7号楼1806室,020a4044f80053d6de2f12072e8c3863,public://avatar/2018/03-01/071133674406141395.png,0,abbd2f35d93f226390b2d0c3ff8a6739,1074,5f4357366d,1519866803,31550,何兰芳,,,0,0,专科,5-10年,,上海美菜信息技术有限公司,C轮,cc9500b77d9c46fb39017af4befef24e,8829,移动互联网,职能#人力资源#组织发展,31.24952,https://api.neituixiaowangzi.com/files/company/2017/11-30/101735844371057861.png,121.46018,10,15,0,500-2000人,,美菜网,,,,开放,太阳山路188号7号楼,1806室,"岗位职责：
1、根据公司业务发展，分析组织架构与业务发展的匹配度，促进相关的组织架构和部门职能的调整与改进；
2、参与岗位体系建设、开展岗位分析，维护更新岗位职责；
3、与业务部门共同编制人员管理原则和流程，制定合理的HC并进行管理；
4、推进核心岗位的胜任力模型的开发和完善工作；
5、关键岗位人员管理体系和流程建设，开展人才盘点和评估，建设核心岗位后备人才库； 
6、HR数据化体系的建设；
7、其他OD/TD相关项目推进；

任职要求：
1、本科及以上学历，人力资源管理、心理学、企业管理等相关专业或理工科类专业；
2、三年以上人力资源项目经验（组织发展、任职资格、干部管理等相关领域），外资咨询公司背景优先；
3、具有突出的学习能力、分析能力、沟通协调能力和团队合作能力；
4、工作积极主动，具有良好的敬业精神和责任意识

",,组织发展,1519876179,0,cd4c88ba62,http://www.meicai.cn/,
15,,上海,静安区,上海,静安区太阳山路188号7号楼1806室,020a4044f80053d6de2f12072e8c3863,public://avatar/2018/03-01/071133674406141395.png,0,abbd2f35d93f226390b2d0c3ff8a6739,1074,5f4357366d,1519866929,31550,何兰芳,,,0,0,专科,5-10年,,上海美菜信息技术有限公司,C轮,361f62d5137f834cb744c51feae0d056,8830,移动互联网,职能#人力资源#HRBP,31.24952,https://api.neituixiaowangzi.com/files/company/2017/11-30/101735844371057861.png,121.46018,10,15,0,500-2000人,,美菜网,,,,开放,太阳山路188号7号楼,1806室,"岗位职责:
1、公司核心价值观梳理及传承，建立畅通的沟通渠道； 
2、根据公司战略制定企业文化建设策略，并设计年度实施计划； 
3、按照实施计划组织宣传公司企业文化，促进员工对公司的归属感、团队合作精神，营造良好、一致的文化和工作氛围，树立良好的公司形象，推动企业发展； 
4、统筹负责规划、协调、组织和创新实施公司的各项企业文化活动，推动活动和员工关系的开展； 
5、负责企业文化载体的建设与管理、传播方法的创新、子公司文化融合等。


任职资格要求:
对组织文化有深入理解，熟悉现代企业管理，系统掌握文化建设等专业方法与工具，并能结合实际落实； 个性开朗，富有亲和力。",,HRBP,1519876141,0,7a50e59d01,http://www.meicai.cn/,
16,,厦门,海沧区,福建,海沧区海晟·维多利亚,55b7f12b4656e279e168012c5435bf81,public://avatar/2018/03-01/002618340621761643.png,0,65913568dd9dc4c3210bf81890efa9e8,362425,d8cb1811d8,1519874964,31068,叶品涵,,,0,0,不限,不限,,北京海森高教育咨询有限公司厦门分公司,未融资,a1696e5d5a4523a7867f30b2f6b8d6e7,8844,教育培训,职能#行政#行政专员/助理,24.49225,https://api.neituixiaowangzi.com/files/company/2018/03-01/113201039552485383.jpg,118.05564,2,3,0,少于15人,,海森高厦门,,,,开放,海晟·维多利亚,,"工作职责：
1. 负责海森高国际早教基地小糖国的前台接待；
2. 负责海森高国际早教基地小糖国的日常行政事务；
3. 负责海森高教育的日常行政事务。
.
工作要求：
1. 工作细致且认真的人；
2. 能熟练使用 Office 办公软件和基础的电脑应用；
3. 持有健康证方可上岗。
.
工作时间：
周一至周四
8:30-11:30
15:00-18:00
19:30-21:00
周五
8:30-11:30
15:00-18:00
周六
9:00-11:30
15:00-16:30
.
薪资：
试用期（1个月）
转正后缴纳五险。
.
福利
1. 海森高总部拥有对员工培训及提高技能的外训机会；
2. 良好的公司福利；
3. 提供稳定的工作环境。",,行政专员/助理,1519875301,31068,0b34877b38,,
17,,杭州,西湖区,浙江,西湖区华星时代广场A座1301,1b9bb7e10122f8114929fcfb57523f38,public://avatar/2018/02-26/170739807527928459.png,0,6513298d9c0e7ea53a8f292196ea1a13,10150,1bfc4ae414,1519641333,26667,周莹,,,0,0,本科,3-5年,,杭州秘猿科技有限公司,天使轮,27a4ee8d407fa38ba2cba8bd6935739e,8719,金融,职能#人力资源#招聘,30.277046,https://api.neituixiaowangzi.com/files/company/2017/10-28/080709155691903303.jpg,120.12478,8,13,0,50-150人,,秘猿科技,,,,开放,华星时代广场A座,1301,"1、负责公司高级人才的整体招聘工作，参与制定招聘计划、前期需求沟通及分析工作；
2、维护及优化招聘方法和渠道，负责公司对外招聘宣传；
3、开展招聘动作，包括但不限于简历筛选、人才邀约、现场面试、背景调查，offer维护等；
4、改进招聘流程，通过招聘数据分析提升效能，完成面试官培养等；
5、辅助完成公司内部岗位素质模型、能力沙盘等工作；
6、参与其他人力模块。

任职要求：
1、本科或以上学历，不限专业；
2、至少2年以上专攻技术岗位招聘经验，熟悉技术论坛及社区，拥有自己的招聘人脉及资源，有猎头从业背景者优先；
3、目标驱动，能够主动开展工作，对结果负责；
4、具备较强的语言表达能力及逻辑思维能力、抗压能力；
5、热爱招聘，认同geek文化。",,高级招聘专员,1519641333,0,40acab7d5d,http://cryptape.com/,
18,,福州,马尾区,福建,马尾区新大陆科技园[公交站]儒江西路1号,f36db5989e16668979223e439de6bd53,public://avatar/2018/02-25/231353366977485505.png,0,6cb260be2df4ad8e3476050dfc7417ff,249861,a10d3f793e,1519619974,24006,池丹,,,0,0,本科,1-3年,,福建新大陆自动识别技术有限公司,不需要融资,f503ec61e1b4d273acc2d53c42700356,8698,硬件,职能#行政#行政专员/助理,26.000183,https://api.neituixiaowangzi.com/files/company/2017/11-30/101447652299746311.jpg,119.43665,3,5,0,2000人以上,,新大陆自动识别,,,,开放,新大陆科技园[公交站],儒江西路1号,"岗位职责：
1、负责公司用品管理，保洁与环境管理，员工服务等各综合性事务管理，确保资源的最优分配
2、负责公司外联事务，各项往来费用办理与审核，各费用分析分摊表报送。
3、完成领导交办的其他事务。

任职要求：
1、本科以上学历，工商管理、企业管理相关专业；
2、1-2年行政后勤相关工作经验；
3、熟悉电脑操作；工作细心，具有一定的服务意识；
4、有良好的职业道德素质，有强烈的责任心及敬业精神。",,行政专员/助理,1519619974,0,ef1259279a,http://www.nlscan.com,
19,,福州,马尾区,福建,马尾区新大陆科技园[公交站]儒江西路1号,f36db5989e16668979223e439de6bd53,public://avatar/2018/02-25/231353366977485505.png,0,6cb260be2df4ad8e3476050dfc7417ff,944,a10d3f793e,1519571981,24006,池丹,,,0,0,本科,3-5年,,福建新大陆自动识别技术有限公司,不需要融资,796653f7339a7086f470f94041f9d29a,8688,硬件,职能#人力资源#招聘,26.000183,https://api.neituixiaowangzi.com/files/company/2017/11-30/101447652299746311.jpg,119.43665,7,12,0,2000人以上,,新大陆自动识别,,,,开放,新大陆科技园[公交站],儒江西路1号,"岗位职责：
1、完善企业招聘制度、招聘体系及招聘流程；
2、分析公司人力资源需求，参与制定招聘计划并组织实施；
3、拟定招聘方案，组织实施招聘活动；
4、建立和维护招聘渠道；
5、制定招聘预算并控制执行；
6、建立后备人才选拔方案和人才储备机制。

任职资格：
1、人力资源管理或相关专业本科以上学历；
2、三年以上招聘工作经验，具备独立开展工作的的能力；
3、熟练运用各种招聘工具和方法，熟悉国家相关法律法规；
4、具有良好的职业道德和职业操守；
5、优秀的沟通能力、协调能力，明锐的洞察能力和分析判断力。",,招聘主管,1519572732,0,89e16ccfc8,http://www.nlscan.com,
20,,杭州,西湖区,浙江,西湖区天际大厦19楼,2dc04893b7ca4b2cee316ac21c8cc194,public://avatar/2018/01-26/001633366681492066.png,0,92939dfb172c14ade1bda05787aeb2b3,918,f56e6b5f4b,1519463115,13766,许龙飞,,,0,0,专科,1-3年,,浙江图汇文化传媒有限公司,不需要融资,46d01bbc8d77ccda1e02373bd50fe6ae,8677,文化娱乐,职能#人力资源#人力资源主管,30.27107,https://api.neituixiaowangzi.com/files/company/2017/11-30/100432582675751355.png,120.1285,6,10,0,50-150人,,图汇,,,,开放,天际大厦,19楼,建立健全人力资源部门,,人力资源主管,1519478454,0,202b7ade2c,http://www.zjtuhui.com/,
21,,杭州,拱墅区,浙江,拱墅区运河七区401-3,1fc6a933449d66b42d2dff849f7e8a77,public://avatar/2018/02-09/181459057800876452.png,0,bc25d584a9141ef56bea085dfd27468e,11108,f1cff22d6c,1518171721,2077,Young,,,0,0,本科,3-5年,,杭州岳纳姗网络科技有限公司,天使轮,6b4b3c99b5eac8871c16bcc727cdfcc4,8644,移动互联网,职能#人力资源#人力资源主管,30.32619,https://api.neituixiaowangzi.com/files/company/2017/10-28/080721449087120448.jpg,120.13743,6,10,0,50-150人,,Feekr旅行,,,,开放,运河七区,401-3,"主要工作内容：
1、招聘，对互联网招聘渠道和人才比较了解，能找到适合公司人才
2、员工关系处理，能够对公司员工关系和团队氛围的培养有较好解决方案
3、培训，能负责公司员工的整体培训

要求：
1、认可公司企业文化，愿和公司一起成长。
2、有服务意识，能够妥善处理好员工关系。
3、有互联网HR经验优先。
4、学习能力强，对如何提升组织效率的有一定的研究。",,人力资源主管,1518171721,0,f11c2c40f9,http://www.feekr.com,
22,,北京,海淀区,北京,海淀区科利源大厦海淀区安宁庄东路72号科利源大厦小米六期,e657d85f034fa5c3d58604b714703e13,public://avatar/2018/01-04/121719782053063794.png,100000,cf84466c865b28f00d9c584d53ee5fe4,845,74de13c145,1517471858,8125,张盟,,,0,0,不限,不限,,北京小米移动软件有限公司,D轮及以上,6a3d55fc97eca61e1788c4386304d811,8571,移动互联网,职能#行政#行政专员/助理,40.039904,https://api.neituixiaowangzi.com/files/company/2017/11-30/100709001830012648.jpg,116.332474,2,4,99500,2000人以上,,小米,,,,开放,科利源大厦,海淀区安宁庄东路72号科利源大厦小米六期,"团队boss年轻有为，雷厉风行，能够学习好多东西；
老板们轮流请客吃饭，毫无理由！还有丰富的workshop！
工作群隔三差五下红包雨，分分钟抢到几天的饭钱。
Responsibility：
1.协助销售：辅助销售经理进行旅游/金融/教育/房地产等行业的广告销售工作
2.内部沟通：在销售经理指导下与产品经理、策划、媒介沟通，协助团队完成业绩
3.其它行政类工作包括但不限于资料整理、数据处理
Qualification：
1.勤奋、踏实、细心（总监比较看重）
2.聪明、善于沟通
3.一周三天及以上，专业不限，大三大四优先
Advantages：
1.有竞争力的薪酬
2.我米高大上实习证明
3.入职发手机、发小米笔记本电脑
4.良好的工作环境、温馨的团队氛围
5.了解多行业的机会
6.免费水果、免费培训、免费大牛讲座、免费健身房
7.其它福利不一一列举

3月10日前入职最好！",,MIUI广告营销部-销售助理实习生,1517926110,729,8c7d9c743e,http://xiaomi.com,
